2020-03-19 19:22:51 | ERROR | MainProcess | test_thread | [rest_client._http_request] DELETE http://172.23.121.66:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.67', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584681177949, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:12:57.949Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.67', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584681177947, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:12:57.947Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.67', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584681177925, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.67\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:12:57.925Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'ns_cluster', 'tstamp': 1584681175990, 'shortText': 'message', 'text': 'Change of address to "172.23.121.67" is requested.', 'serverTime': '2020-03-19T22:12:55.990Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'memcached_config_mgr', 'tstamp': 1584680417293, 'shortText': 'message', 'text': 'Hot-reloaded memcached.json for config change of the following keys: [<<"client_cert_auth">>,\n                                                                      <<"datatype_snappy">>,\n                                                                      <<"scramsha_fallback_salt">>]', 'serverTime': '2020-03-19T22:00:17.293Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584680417284, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:00:17.284Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.add_node] add_node error : b'["Unexpected server error, request logged."]'
2020-03-19 22:13:30 | ERROR | MainProcess | test_thread | [rest_client._http_request] GET http://172.23.121.65:8091/pools/default body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"unknown pool"' auth: Administrator:password
2020-03-19 22:13:31 | ERROR | MainProcess | test_thread | [rest_client._http_request] GET http://172.23.121.65:8091/pools/default body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"unknown pool"' auth: Administrator:password
2020-03-19 22:13:33 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] GET http://172.23.121.65:8091/pools/default body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"unknown pool"' auth: Administrator:password
2020-03-19 22:13:35 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.65:8091/settings/indexes body: storageMode=forestdb headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: unknown b'{"errors":{"storageMode":"The value must be one of the following: [plasma,memory_optimized]"}}' auth: Administrator:password
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.65:8091/controller/addNode body: hostname=http%3A%2F%2F172.23.121.68%3A8091&user=Administrator&password=password&services=kv%2Cfts%2Cn1ql headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: unknown b'["Prepare join failed. Got HTTP status 500 from REST call post to http://172.23.121.68:8091/engageCluster2. Body was: \\"[\\\\\\"Unexpected server error, request logged.\\\\\\"]\\""]' auth: Administrator:password
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 5, 'module': 'ns_cluster', 'tstamp': 1584681217691, 'shortText': 'message', 'text': 'Failed to add node 172.23.121.68:8091 to cluster. Prepare join failed. Got HTTP status 500 from REST call post to http://172.23.121.68:8091/engageCluster2. Body was: "[\\"Unexpected server error, request logged.\\"]"', 'serverTime': '2020-03-19T22:13:37.691Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584681158658, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:12:38.658Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584681158654, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:12:38.654Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584681158635, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.65\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:12:38.635Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 2, 'module': 'ns_cookie_manager', 'tstamp': 1584681158622, 'shortText': 'cookie update', 'text': 'Node \'ns_1@172.23.121.65\' synchronized otp cookie {sanitized,\n                                                   <<"EbwLHyBKPZ37aZDUe9ow4Z1zDYiLUdD+RH4CPXc0jbE=">>} from cluster', 'serverTime': '2020-03-19T22:12:38.622Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584681157361, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:12:37.361Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584681157359, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:12:37.359Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584681157343, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.65\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:12:37.343Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'ns_cluster', 'tstamp': 1584681155399, 'shortText': 'message', 'text': 'Change of address to "172.23.121.65" is requested.', 'serverTime': '2020-03-19T22:12:35.399Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'memcached_config_mgr', 'tstamp': 1584680417144, 'shortText': 'message', 'text': 'Hot-reloaded memcached.json for config change of the following keys: [<<"client_cert_auth">>,\n                                                                      <<"datatype_snappy">>,\n                                                                      <<"scramsha_fallback_salt">>]', 'serverTime': '2020-03-19T22:00:17.144Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 5, 'module': 'ns_cluster', 'tstamp': 1584681217691, 'shortText': 'message', 'text': 'Failed to add node 172.23.121.68:8091 to cluster. Prepare join failed. Got HTTP status 500 from REST call post to http://172.23.121.68:8091/engageCluster2. Body was: "[\\"Unexpected server error, request logged.\\"]"', 'serverTime': '2020-03-19T22:13:37.691Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584681158658, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:12:38.658Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584681158654, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:12:38.654Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584681158635, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.65\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:12:38.635Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 2, 'module': 'ns_cookie_manager', 'tstamp': 1584681158622, 'shortText': 'cookie update', 'text': 'Node \'ns_1@172.23.121.65\' synchronized otp cookie {sanitized,\n                                                   <<"EbwLHyBKPZ37aZDUe9ow4Z1zDYiLUdD+RH4CPXc0jbE=">>} from cluster', 'serverTime': '2020-03-19T22:12:38.622Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584681157361, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:12:37.361Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584681157359, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:12:37.359Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584681157343, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.65\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:12:37.343Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'ns_cluster', 'tstamp': 1584681155399, 'shortText': 'message', 'text': 'Change of address to "172.23.121.65" is requested.', 'serverTime': '2020-03-19T22:12:35.399Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'memcached_config_mgr', 'tstamp': 1584680417144, 'shortText': 'message', 'text': 'Hot-reloaded memcached.json for config change of the following keys: [<<"client_cert_auth">>,\n                                                                      <<"datatype_snappy">>,\n                                                                      <<"scramsha_fallback_salt">>]', 'serverTime': '2020-03-19T22:00:17.144Z'}
2020-03-19 22:13:37 | ERROR | MainProcess | Cluster_Thread | [rest_client.add_node] add_node error : b'["Prepare join failed. Got HTTP status 500 from REST call post to http://172.23.121.68:8091/engageCluster2. Body was: \\"[\\\\\\"Unexpected server error, request logged.\\\\\\"]\\""]'
2020-03-19 22:18:41 | ERROR | MainProcess | test_thread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-19 22:18:45 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.65:8091/settings/indexes body: storageMode=forestdb headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: unknown b'{"errors":{"storageMode":"The value must be one of the following: [plasma,memory_optimized]"}}' auth: Administrator:password
2020-03-19 22:18:47 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.65:8091/controller/addNode body: hostname=http%3A%2F%2F172.23.121.66%3A8091&user=Administrator&password=password&services=kv%2Cfts%2Cn1ql headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 500 reason: unknown b'["Unexpected server error, request logged."]' auth: Administrator:password
2020-03-19 22:18:47 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] socket error while connecting to http://172.23.121.65:8091/logs error [Errno 61] Connection refused 
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584681529780, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:18:49.780Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584681529777, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:18:49.777Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584681529752, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.65\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:18:49.752Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 2, 'module': 'ns_cookie_manager', 'tstamp': 1584681529738, 'shortText': 'cookie update', 'text': 'Node \'ns_1@172.23.121.65\' synchronized otp cookie {sanitized,\n                                                   <<"vx0sJD0wC4uu4CMuYm1rZaZ2euD0w4Q6rVWmjHvSOfQ=">>} from cluster', 'serverTime': '2020-03-19T22:18:49.738Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584681528447, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:18:48.447Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584681528445, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:18:48.445Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584681528424, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.65\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:18:48.424Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'ns_cluster', 'tstamp': 1584681526566, 'shortText': 'message', 'text': 'Change of address to "172.23.121.65" is requested.', 'serverTime': '2020-03-19T22:18:46.566Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584681424635, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:17:04.635Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584681424610, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:17:04.610Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584681529780, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:18:49.780Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584681529777, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:18:49.777Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584681529752, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.65\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:18:49.752Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 2, 'module': 'ns_cookie_manager', 'tstamp': 1584681529738, 'shortText': 'cookie update', 'text': 'Node \'ns_1@172.23.121.65\' synchronized otp cookie {sanitized,\n                                                   <<"vx0sJD0wC4uu4CMuYm1rZaZ2euD0w4Q6rVWmjHvSOfQ=">>} from cluster', 'serverTime': '2020-03-19T22:18:49.738Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584681528447, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:18:48.447Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584681528445, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:18:48.445Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584681528424, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.65\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:18:48.424Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'ns_cluster', 'tstamp': 1584681526566, 'shortText': 'message', 'text': 'Change of address to "172.23.121.65" is requested.', 'serverTime': '2020-03-19T22:18:46.566Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584681424635, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:17:04.635Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584681424610, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:17:04.610Z'}
2020-03-19 22:18:50 | ERROR | MainProcess | Cluster_Thread | [rest_client.add_node] add_node error : b'["Unexpected server error, request logged."]'
2020-03-19 22:32:39 | ERROR | MainProcess | test_thread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-19 22:32:42 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.65:8091/settings/indexes body: storageMode=forestdb headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: unknown b'{"errors":{"storageMode":"The value must be one of the following: [plasma,memory_optimized]"}}' auth: Administrator:password
2020-03-19 22:32:44 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.65:8091/controller/addNode body: hostname=http%3A%2F%2F172.23.121.66%3A8091&user=Administrator&password=password&services=kv%2Cfts%2Cn1ql headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 500 reason: unknown b'["Unexpected server error, request logged."]' auth: Administrator:password
2020-03-19 22:32:44 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] socket error while connecting to http://172.23.121.65:8091/logs error [Errno 61] Connection refused 
2020-03-19 22:32:47 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584682367133, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:32:47.133Z'}
2020-03-19 22:32:47 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584682367131, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:32:47.131Z'}
2020-03-19 22:32:47 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584682367116, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.65\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:32:47.116Z'}
2020-03-19 22:32:47 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 2, 'module': 'ns_cookie_manager', 'tstamp': 1584682367099, 'shortText': 'cookie update', 'text': 'Node \'ns_1@172.23.121.65\' synchronized otp cookie {sanitized,\n                                                   <<"f4oQgf/p0RIKodAYhNDiv/9GLQ8yWDeFItdgYMByZjs=">>} from cluster', 'serverTime': '2020-03-19T22:32:47.099Z'}
2020-03-19 22:32:47 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584682365811, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:32:45.811Z'}
2020-03-19 22:32:47 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584682365809, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:32:45.809Z'}
2020-03-19 22:32:47 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584682365786, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.65\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:32:45.786Z'}
2020-03-19 22:32:47 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'ns_cluster', 'tstamp': 1584682363866, 'shortText': 'message', 'text': 'Change of address to "172.23.121.65" is requested.', 'serverTime': '2020-03-19T22:32:43.866Z'}
2020-03-19 22:32:47 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584681779380, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:22:59.380Z'}
2020-03-19 22:32:47 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584681779356, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:22:59.356Z'}
2020-03-19 22:32:48 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584682367133, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:32:47.133Z'}
2020-03-19 22:32:48 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584682367131, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:32:47.131Z'}
